Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
264.75	 585871	 1.20288e+006	 408322	 -426.94	 739.47	 -5714.69	 
264.74	 578324	 1.2074e+006	 408328	 -426.94	 739.47	 -5717.47	 
264.76	 584593	 1.20364e+006	 408339	 -426.94	 739.47	 -5723.04	 
264.78	 585906	 1.20282e+006	 408355	 -426.94	 739.47	 -5731.4	 
264.77	 578369	 1.20734e+006	 408360	 -426.94	 739.47	 -5734.18	 
264.79	 584629	 1.20358e+006	 408371	 -426.94	 739.47	 -5739.74	 
264.81	 585940	 1.20277e+006	 408389	 -426.94	 739.47	 -5748.08	 
264.8	 578411	 1.20728e+006	 408395	 -426.94	 739.47	 -5750.86	 
264.82	 584663	 1.20352e+006	 408407	 -426.94	 739.47	 -5756.41	 
264.84	 585973	 1.20271e+006	 408427	 -426.94	 739.47	 -5764.72	 
264.83	 578454	 1.20722e+006	 408433	 -426.94	 739.47	 -5767.49	 
264.85	 584698	 1.20346e+006	 408447	 -426.94	 739.47	 -5773.02	 
264.87	 586006	 1.20265e+006	 408467	 -426.94	 739.47	 -5781.32	 
264.86	 578496	 1.20715e+006	 408473	 -426.94	 739.47	 -5784.09	 
264.88	 584731	 1.20341e+006	 408486	 -426.94	 739.47	 -5789.62	 
264.9	 586037	 1.20259e+006	 408506	 -426.94	 739.47	 -5797.91	 
264.89	 578536	 1.20709e+006	 408512	 -426.94	 739.47	 -5800.67	 
264.91	 584764	 1.20335e+006	 408525	 -426.94	 739.47	 -5806.2	 
264.93	 586067	 1.20254e+006	 408545	 -426.94	 739.47	 -5814.49	 
264.92	 578576	 1.20703e+006	 408551	 -426.94	 739.47	 -5817.25	 
264.94	 584807	 1.20329e+006	 408564	 -426.94	 739.47	 -5822.77	 
264.96	 586100	 1.20248e+006	 408583	 -426.94	 739.47	 -5831.05	 
264.95	 578615	 1.20696e+006	 408590	 -426.94	 739.47	 -5833.81	 
264.97	 584827	 1.20323e+006	 408603	 -426.94	 739.47	 -5839.33	 
264.99	 586127	 1.20242e+006	 408622	 -426.94	 739.47	 -5847.61	 
264.98	 578653	 1.2069e+006	 408628	 -426.94	 739.47	 -5850.37	 
265	 584858	 1.20317e+006	 408641	 -426.94	 739.47	 -5855.88	 
265.02	 586152	 1.20235e+006	 408660	 -426.94	 739.47	 -5864.16	 
265.01	 578692	 1.20683e+006	 408666	 -426.94	 739.47	 -5866.92	 
265.03	 584890	 1.2031e+006	 408679	 -426.94	 739.47	 -5872.43	 
265.05	 586189	 1.2023e+006	 408697	 -426.94	 739.47	 -5880.7	 
265.04	 578736	 1.20677e+006	 408704	 -426.94	 739.47	 -5883.46	 
265.06	 584924	 1.20305e+006	 408716	 -426.94	 739.47	 -5888.97	 
265.08	 586221	 1.20225e+006	 408736	 -426.94	 739.47	 -5897.23	 
265.07	 578780	 1.20671e+006	 408742	 -426.94	 739.47	 -5899.98	 
265.09	 584959	 1.20299e+006	 408755	 -426.94	 739.47	 -5905.49	 
265.11	 586255	 1.20219e+006	 408774	 -426.94	 739.47	 -5913.75	 
265.1	 578821	 1.20665e+006	 408780	 -426.94	 739.47	 -5916.5	 
265.12	 584994	 1.20293e+006	 408792	 -426.94	 739.47	 -5922.01	 
265.14	 586288	 1.20213e+006	 408809	 -426.94	 739.47	 -5930.28	 
265.13	 578867	 1.20658e+006	 408815	 -426.94	 739.47	 -5933.04	 
265.15	 585029	 1.20288e+006	 408825	 -426.94	 739.47	 -5938.56	 
265.17	 586321	 1.20208e+006	 408841	 -426.94	 739.47	 -5946.84	 
265.16	 578907	 1.20652e+006	 408846	 -426.94	 739.47	 -5949.6	 
265.18	 585064	 1.20282e+006	 408856	 -426.94	 739.47	 -5955.12	 
265.2	 586353	 1.20202e+006	 408873	 -426.94	 739.47	 -5963.39	 
265.19	 578951	 1.20646e+006	 408879	 -426.94	 739.47	 -5966.15	 
265.21	 585109	 1.20277e+006	 408890	 -426.94	 739.47	 -5971.66	 
265.23	 586388	 1.20197e+006	 408909	 -426.94	 739.47	 -5979.91	 
265.22	 578995	 1.2064e+006	 408915	 -426.94	 739.47	 -5982.66	 
265.24	 585131	 1.20271e+006	 408928	 -426.94	 739.47	 -5988.16	 
265.26	 586418	 1.20191e+006	 408947	 -426.94	 739.47	 -5996.41	 
265.25	 579037	 1.20634e+006	 408953	 -426.94	 739.47	 -5999.15	 
265.27	 585165	 1.20265e+006	 408966	 -426.94	 739.47	 -6004.65	 
265.29	 586449	 1.20185e+006	 408986	 -426.94	 739.47	 -6012.89	 
265.28	 579078	 1.20628e+006	 408992	 -426.94	 739.47	 -6015.64	 
265.3	 585197	 1.20259e+006	 409005	 -426.94	 739.47	 -6021.14	 
265.32	 586480	 1.2018e+006	 409025	 -426.94	 739.47	 -6029.38	 
265.31	 579118	 1.20621e+006	 409031	 -426.94	 739.47	 -6032.12	 
265.33	 585240	 1.20254e+006	 409045	 -426.94	 739.47	 -6037.62	 
265.35	 586511	 1.20174e+006	 409065	 -426.94	 739.47	 -6045.85	 
265.34	 579159	 1.20615e+006	 409071	 -426.94	 739.47	 -6048.6	 
265.36	 585259	 1.20247e+006	 409085	 -426.94	 739.47	 -6054.08	 
265.38	 586536	 1.20168e+006	 409105	 -426.94	 739.47	 -6062.31	 
265.37	 579196	 1.20608e+006	 409111	 -426.94	 739.47	 -6065.05	 
265.39	 585289	 1.20241e+006	 409124	 -426.94	 739.47	 -6070.54	 
265.41	 586565	 1.20162e+006	 409143	 -426.94	 739.47	 -6078.77	 
265.4	 579219	 1.206e+006	 409149	 -426.94	 739.47	 -6081.51	 
265.42	 585325	 1.20235e+006	 409161	 -426.94	 739.47	 -6087	 
265.44	 586597	 1.20156e+006	 409179	 -426.94	 739.47	 -6095.23	 
265.43	 579278	 1.20595e+006	 409185	 -426.94	 739.47	 -6097.97	 
265.45	 585353	 1.20229e+006	 409197	 -426.94	 739.47	 -6103.45	 
265.47	 586628	 1.20151e+006	 409216	 -426.94	 739.47	 -6111.67	 
265.46	 579320	 1.20589e+006	 409222	 -426.94	 739.47	 -6114.41	 
265.48	 585388	 1.20224e+006	 409234	 -426.94	 739.47	 -6119.88	 
265.5	 586667	 1.20146e+006	 409253	 -426.94	 739.47	 -6128.09	 
265.49	 579368	 1.20583e+006	 409259	 -426.94	 739.47	 -6130.82	 
265.51	 585424	 1.20218e+006	 409271	 -426.94	 739.47	 -6136.29	 
265.53	 586696	 1.2014e+006	 409288	 -426.94	 739.47	 -6144.5	 
265.52	 579409	 1.20577e+006	 409294	 -426.94	 739.47	 -6147.23	 
265.54	 585458	 1.20212e+006	 409305	 -426.94	 739.47	 -6152.7	 
265.56	 586737	 1.20135e+006	 409321	 -426.94	 739.47	 -6160.91	 
265.55	 579458	 1.20572e+006	 409326	 -426.94	 739.47	 -6163.64	 
265.57	 585496	 1.20207e+006	 409337	 -426.94	 739.47	 -6169.11	 
265.59	 586762	 1.20129e+006	 409354	 -426.94	 739.47	 -6177.3	 
265.58	 579497	 1.20565e+006	 409360	 -426.94	 739.47	 -6180.03	 
265.6	 585540	 1.20202e+006	 409372	 -426.94	 739.47	 -6185.49	 
265.62	 586797	 1.20123e+006	 409390	 -426.94	 739.47	 -6193.66	 
265.61	 579541	 1.20559e+006	 409396	 -426.94	 739.47	 -6196.38	 
265.63	 585562	 1.20196e+006	 409409	 -426.94	 739.47	 -6201.82	 
265.65	 586826	 1.20118e+006	 409429	 -426.94	 739.47	 -6209.97	 
265.64	 579600	 1.20554e+006	 409435	 -426.94	 739.47	 -6212.68	 
265.66	 585602	 1.2019e+006	 409449	 -426.94	 739.47	 -6218.11	 
265.68	 586859	 1.20112e+006	 409469	 -426.94	 739.47	 -6226.25	 
265.67	 579624	 1.20547e+006	 409475	 -426.94	 739.47	 -6228.96	 
265.69	 585628	 1.20184e+006	 409489	 -426.94	 739.47	 -6234.38	 
265.71	 586895	 1.20107e+006	 409509	 -426.94	 739.47	 -6242.51	 
265.7	 579667	 1.20541e+006	 409516	 -426.94	 739.47	 -6245.22	 
265.72	 585661	 1.20179e+006	 409529	 -426.94	 739.47	 -6250.63	 
265.74	 586917	 1.20101e+006	 409549	 -426.94	 739.47	 -6258.74	 
265.73	 579721	 1.20536e+006	 409555	 -426.94	 739.47	 -6261.45	 
265.75	 585697	 1.20173e+006	 409569	 -426.94	 739.47	 -6266.85	 
265.77	 586947	 1.20095e+006	 409588	 -426.94	 739.47	 -6274.95	 
265.76	 579741	 1.20529e+006	 409594	 -426.94	 739.47	 -6277.65	 
265.78	 585733	 1.20168e+006	 409607	 -426.94	 739.47	 -6283.05	 
265.8	 586978	 1.20089e+006	 409625	 -426.94	 739.47	 -6291.13	 
265.79	 579783	 1.20523e+006	 409631	 -426.94	 739.47	 -6293.83	 
265.81	 585754	 1.20161e+006	 409644	 -426.94	 739.47	 -6299.22	 
265.83	 587014	 1.20084e+006	 409663	 -426.94	 739.47	 -6307.29	 
265.82	 579811	 1.20516e+006	 409669	 -426.94	 739.47	 -6309.98	 
265.84	 585783	 1.20155e+006	 409681	 -426.94	 739.47	 -6315.36	 
265.86	 587040	 1.20078e+006	 409700	 -426.94	 739.47	 -6323.42	 
265.85	 579887	 1.20512e+006	 409706	 -426.94	 739.47	 -6326.1	 
265.87	 585830	 1.20151e+006	 409718	 -426.94	 739.47	 -6331.47	 
265.89	 587077	 1.20073e+006	 409736	 -426.94	 739.47	 -6339.51	 
265.88	 579930	 1.20507e+006	 409742	 -426.94	 739.47	 -6342.19	 
265.9	 585866	 1.20145e+006	 409754	 -426.94	 739.47	 -6347.55	 
265.92	 587111	 1.20067e+006	 409772	 -426.94	 739.47	 -6355.58	 
265.91	 579957	 1.20499e+006	 409778	 -426.94	 739.47	 -6358.26	 
265.93	 585908	 1.2014e+006	 409790	 -426.94	 739.47	 -6363.6	 
265.95	 587146	 1.20062e+006	 409807	 -426.94	 739.47	 -6371.62	 
265.94	 580001	 1.20494e+006	 409813	 -426.94	 739.47	 -6374.29	 
265.96	 585931	 1.20134e+006	 409824	 -426.94	 739.47	 -6379.63	 
265.98	 587184	 1.20057e+006	 409840	 -426.94	 739.47	 -6387.64	 
265.97	 580046	 1.20488e+006	 409846	 -426.94	 739.47	 -6390.31	 
265.99	 585967	 1.20129e+006	 409857	 -426.94	 739.47	 -6395.64	 
266.01	 587216	 1.20052e+006	 409874	 -426.94	 739.47	 -6403.63	 
266	 580090	 1.20483e+006	 409880	 -426.94	 739.47	 -6406.29	 
266.02	 586001	 1.20123e+006	 409892	 -426.94	 739.47	 -6411.6	 
266.04	 587242	 1.20046e+006	 409911	 -426.94	 739.47	 -6419.56	 
266.03	 580146	 1.20478e+006	 409918	 -426.94	 739.47	 -6422.21	 
266.05	 586040	 1.20118e+006	 409931	 -426.94	 739.47	 -6427.51	 
266.07	 587274	 1.20041e+006	 409952	 -426.94	 739.47	 -6435.44	 
266.06	 580169	 1.20471e+006	 409958	 -426.94	 739.47	 -6438.08	 
266.08	 586077	 1.20113e+006	 409972	 -426.94	 739.47	 -6443.36	 
266.1	 587305	 1.20035e+006	 409992	 -426.94	 739.47	 -6451.28	 
266.09	 580210	 1.20465e+006	 409999	 -426.94	 739.47	 -6453.92	 
266.11	 586109	 1.20108e+006	 410012	 -426.94	 739.47	 -6459.19	 
266.13	 587335	 1.2003e+006	 410032	 -426.94	 739.47	 -6467.09	 
266.12	 580247	 1.20459e+006	 410038	 -426.94	 739.47	 -6469.72	 
266.14	 586129	 1.20101e+006	 410051	 -426.94	 739.47	 -6474.99	 
266.16	 587369	 1.20025e+006	 410070	 -426.94	 739.47	 -6482.87	 
266.15	 580289	 1.20454e+006	 410076	 -426.94	 739.47	 -6485.5	 
266.17	 586160	 1.20096e+006	 410088	 -426.94	 739.47	 -6490.76	 
266.19	 587392	 1.20019e+006	 410106	 -426.94	 739.47	 -6498.63	 
266.18	 580342	 1.20449e+006	 410112	 -426.94	 739.47	 -6501.25	 
266.2	 586198	 1.20091e+006	 410124	 -426.94	 739.47	 -6506.49	 
266.22	 587423	 1.20013e+006	 410143	 -426.94	 739.47	 -6514.35	 
266.21	 580383	 1.20443e+006	 410149	 -426.94	 739.47	 -6516.97	 
266.23	 586230	 1.20085e+006	 410161	 -426.94	 739.47	 -6522.2	 
266.25	 587456	 1.20008e+006	 410179	 -426.94	 739.47	 -6530.03	 
266.24	 580406	 1.20436e+006	 410186	 -426.94	 739.47	 -6532.64	 
266.26	 586261	 1.20079e+006	 410198	 -426.94	 739.47	 -6537.86	 
266.28	 587488	 1.20003e+006	 410215	 -426.94	 739.47	 -6545.69	 
266.27	 580450	 1.2043e+006	 410221	 -426.94	 739.47	 -6548.29	 
266.29	 586295	 1.20074e+006	 410233	 -426.94	 739.47	 -6553.5	 
266.31	 587528	 1.19998e+006	 410250	 -426.94	 739.47	 -6561.31	 
266.3	 580497	 1.20425e+006	 410255	 -426.94	 739.47	 -6563.92	 
266.32	 586330	 1.20069e+006	 410266	 -426.94	 739.47	 -6569.12	 
266.34	 587561	 1.19993e+006	 410283	 -426.94	 739.47	 -6576.92	 
266.33	 580538	 1.20419e+006	 410289	 -426.94	 739.47	 -6579.51	 
266.35	 586364	 1.20064e+006	 410300	 -426.94	 739.47	 -6584.71	 
266.37	 587586	 1.19987e+006	 410317	 -426.94	 739.47	 -6592.49	 
266.36	 580594	 1.20415e+006	 410323	 -426.94	 739.47	 -6595.08	 
266.38	 586403	 1.20059e+006	 410334	 -426.94	 739.47	 -6600.26	 
266.4	 587619	 1.19982e+006	 410352	 -426.94	 739.47	 -6608.03	 
266.39	 580618	 1.20408e+006	 410357	 -426.94	 739.47	 -6610.62	 
266.41	 586440	 1.20054e+006	 410368	 -426.94	 739.47	 -6615.8	 
266.43	 587650	 1.19977e+006	 410386	 -426.94	 739.47	 -6623.56	 
266.42	 580659	 1.20402e+006	 410391	 -426.94	 739.47	 -6626.14	 
266.44	 586461	 1.20048e+006	 410403	 -426.94	 739.47	 -6631.31	 
266.46	 587685	 1.19972e+006	 410422	 -426.94	 739.47	 -6639.04	 
266.45	 580701	 1.20396e+006	 410428	 -426.94	 739.47	 -6641.62	 
266.47	 586493	 1.20042e+006	 410441	 -426.94	 739.47	 -6646.77	 
266.49	 587708	 1.19966e+006	 410461	 -426.94	 739.47	 -6654.49	 
266.48	 580752	 1.20392e+006	 410467	 -426.94	 739.47	 -6657.06	 
266.5	 586528	 1.20037e+006	 410480	 -426.94	 739.47	 -6662.21	 
266.52	 587737	 1.19961e+006	 410499	 -426.94	 739.47	 -6669.92	 
266.51	 580793	 1.20386e+006	 410505	 -426.94	 739.47	 -6672.49	 
266.53	 586559	 1.20032e+006	 410518	 -426.94	 739.47	 -6677.63	 
266.55	 587765	 1.19955e+006	 410536	 -426.94	 739.47	 -6685.34	 
266.54	 580814	 1.20378e+006	 410542	 -426.94	 739.47	 -6687.91	 
266.56	 586593	 1.20027e+006	 410555	 -426.94	 739.47	 -6693.04	 
266.58	 587794	 1.1995e+006	 410573	 -426.94	 739.47	 -6700.75	 
266.57	 580852	 1.20372e+006	 410579	 -426.94	 739.47	 -6703.31	 
266.59	 586611	 1.2002e+006	 410591	 -426.94	 739.47	 -6708.45	 
266.61	 587828	 1.19945e+006	 410608	 -426.94	 739.47	 -6716.14	 
266.6	 580893	 1.20367e+006	 410614	 -426.94	 739.47	 -6718.71	 
266.62	 586644	 1.20015e+006	 410626	 -426.94	 739.47	 -6723.84	 
266.64	 587856	 1.1994e+006	 410643	 -426.94	 739.47	 -6731.53	 
266.63	 580932	 1.20361e+006	 410649	 -426.94	 739.47	 -6734.1	 
266.65	 586676	 1.20009e+006	 410661	 -426.94	 739.47	 -6739.22	 
266.67	 587881	 1.19934e+006	 410678	 -426.94	 739.47	 -6746.91	 
266.66	 580987	 1.20356e+006	 410684	 -426.94	 739.47	 -6749.47	 
266.68	 586713	 1.20005e+006	 410696	 -426.94	 739.47	 -6754.59	 
266.7	 587908	 1.19928e+006	 410713	 -426.94	 739.47	 -6762.27	 
266.69	 581027	 1.2035e+006	 410719	 -426.94	 739.47	 -6764.84	 
266.71	 586746	 1.19999e+006	 410730	 -426.94	 739.47	 -6769.96	 
266.73	 587944	 1.19924e+006	 410747	 -426.94	 739.47	 -6777.64	 
266.72	 581054	 1.20343e+006	 410752	 -426.94	 739.47	 -6780.2	 
266.74	 586784	 1.19994e+006	 410764	 -426.94	 739.47	 -6785.32	 
266.76	 587976	 1.19919e+006	 410780	 -426.94	 739.47	 -6793	 
266.75	 581096	 1.20338e+006	 410786	 -426.94	 739.47	 -6795.56	 
266.77	 586816	 1.19989e+006	 410797	 -426.94	 739.47	 -6800.67	 
266.79	 588006	 1.19913e+006	 410814	 -426.94	 739.47	 -6808.35	 
266.78	 581135	 1.20332e+006	 410820	 -426.94	 739.47	 -6810.91	 
266.8	 586848	 1.19984e+006	 410831	 -426.94	 739.47	 -6816.03	 
266.82	 588035	 1.19908e+006	 410847	 -426.94	 739.47	 -6823.7	 
266.81	 581177	 1.20326e+006	 410853	 -426.94	 739.47	 -6826.26	 
266.83	 586879	 1.19978e+006	 410864	 -426.94	 739.47	 -6831.38	 
266.85	 588065	 1.19903e+006	 410880	 -426.94	 739.47	 -6839.06	 
266.84	 581215	 1.2032e+006	 410886	 -426.94	 739.47	 -6841.62	 
266.86	 586910	 1.19973e+006	 410898	 -426.94	 739.47	 -6846.73	 
266.88	 588093	 1.19898e+006	 410915	 -426.94	 739.47	 -6854.4	 
266.87	 581256	 1.20314e+006	 410922	 -426.94	 739.47	 -6856.95	 
266.89	 586939	 1.19967e+006	 410934	 -426.94	 739.47	 -6862.06	 
266.91	 588121	 1.19892e+006	 410953	 -426.94	 739.47	 -6869.71	 
266.9	 581313	 1.20309e+006	 410960	 -426.94	 739.47	 -6872.26	 
266.92	 586964	 1.19962e+006	 410972	 -426.94	 739.47	 -6877.36	 
266.94	 588148	 1.19887e+006	 410992	 -426.94	 739.47	 -6885.01	 
266.93	 581349	 1.20303e+006	 410998	 -426.94	 739.47	 -6887.56	 
266.95	 586993	 1.19956e+006	 411011	 -426.94	 739.47	 -6892.66	 
266.97	 588176	 1.19881e+006	 411029	 -426.94	 739.47	 -6900.31	 
266.96	 581388	 1.20297e+006	 411035	 -426.94	 739.47	 -6902.86	 
266.98	 587022	 1.1995e+006	 411047	 -426.94	 739.47	 -6907.97	 
267	 588209	 1.19876e+006	 411065	 -426.94	 739.47	 -6915.62	 
266.99	 581412	 1.2029e+006	 411071	 -426.94	 739.47	 -6918.17	 
267.01	 587046	 1.19945e+006	 411083	 -426.94	 739.47	 -6923.27	 
267.03	 588236	 1.19871e+006	 411100	 -426.94	 739.47	 -6930.92	 
267.02	 581449	 1.20284e+006	 411106	 -426.94	 739.47	 -6933.47	 
267.04	 587087	 1.1994e+006	 411118	 -426.94	 739.47	 -6938.57	 
267.06	 588260	 1.19865e+006	 411135	 -426.94	 739.47	 -6946.22	 
267.05	 581505	 1.20279e+006	 411141	 -426.94	 739.47	 -6948.77	 
267.07	 587112	 1.19934e+006	 411152	 -426.94	 739.47	 -6953.86	 
267.09	 588295	 1.1986e+006	 411169	 -426.94	 739.47	 -6961.51	 
267.08	 581531	 1.20272e+006	 411175	 -426.94	 739.47	 -6964.05	 
267.1	 587140	 1.19928e+006	 411186	 -426.94	 739.47	 -6969.15	 
267.12	 588325	 1.19855e+006	 411204	 -426.94	 739.47	 -6976.78	 
267.11	 581574	 1.20266e+006	 411209	 -426.94	 739.47	 -6979.33	 
267.13	 587183	 1.19924e+006	 411221	 -426.94	 739.47	 -6984.42	 
267.15	 588352	 1.1985e+006	 411238	 -426.94	 739.47	 -6992.05	 
267.14	 581629	 1.20262e+006	 411244	 -426.94	 739.47	 -6994.59	 
267.16	 587200	 1.19918e+006	 411255	 -426.94	 739.47	 -6999.67	 
267.18	 588386	 1.19845e+006	 411272	 -426.94	 739.47	 -7007.29	 
267.17	 581655	 1.20255e+006	 411278	 -426.94	 739.47	 -7009.83	 
267.19	 587248	 1.19914e+006	 411289	 -426.94	 739.47	 -7014.91	 
267.21	 588412	 1.1984e+006	 411306	 -426.94	 739.47	 -7022.52	 
267.2	 581714	 1.20251e+006	 411312	 -426.94	 739.47	 -7025.06	 
267.22	 587274	 1.19908e+006	 411324	 -426.94	 739.47	 -7030.13	 
267.24	 588448	 1.19835e+006	 411341	 -426.94	 739.47	 -7037.74	 
267.23	 581756	 1.20245e+006	 411347	 -426.94	 739.47	 -7040.27	 
267.25	 587305	 1.19903e+006	 411358	 -426.94	 739.47	 -7045.34	 
267.27	 588476	 1.1983e+006	 411375	 -426.94	 739.47	 -7052.93	 
267.26	 581777	 1.20238e+006	 411381	 -426.94	 739.47	 -7055.46	 
267.28	 587341	 1.19898e+006	 411393	 -426.94	 739.47	 -7060.52	 
267.3	 588499	 1.19824e+006	 411410	 -426.94	 739.47	 -7068.11	 
267.29	 581833	 1.20233e+006	 411416	 -426.94	 739.47	 -7070.64	 
267.31	 587366	 1.19892e+006	 411427	 -426.94	 739.47	 -7075.69	 
267.33	 588533	 1.19819e+006	 411444	 -426.94	 739.47	 -7083.26	 
267.32	 581875	 1.20228e+006	 411450	 -426.94	 739.47	 -7085.78	 
267.34	 587397	 1.19887e+006	 411462	 -426.94	 739.47	 -7090.82	 
267.36	 588561	 1.19814e+006	 411481	 -426.94	 739.47	 -7098.37	 
267.35	 581895	 1.20221e+006	 411487	 -426.94	 739.47	 -7100.89	 
267.37	 587432	 1.19882e+006	 411500	 -426.94	 739.47	 -7105.91	 
267.39	 588584	 1.19808e+006	 411520	 -426.94	 739.47	 -7113.45	 
267.38	 581949	 1.20216e+006	 411526	 -426.94	 739.47	 -7115.95	 
267.4	 587468	 1.19877e+006	 411539	 -426.94	 739.47	 -7120.97	 
267.42	 588614	 1.19803e+006	 411558	 -426.94	 739.47	 -7128.49	 
267.41	 581988	 1.20211e+006	 411564	 -426.94	 739.47	 -7131	 
267.43	 587498	 1.19871e+006	 411576	 -426.94	 739.47	 -7136.01	 
267.45	 588642	 1.19798e+006	 411593	 -426.94	 739.47	 -7143.52	 
267.44	 582028	 1.20205e+006	 411599	 -426.94	 739.47	 -7146.02	 
267.46	 587517	 1.19865e+006	 411611	 -426.94	 739.47	 -7151.03	 
267.48	 588676	 1.19793e+006	 411628	 -426.94	 739.47	 -7158.53	 
267.47	 582070	 1.202e+006	 411634	 -426.94	 739.47	 -7161.02	 
267.49	 587548	 1.1986e+006	 411645	 -426.94	 739.47	 -7166.01	 
267.51	 588705	 1.19788e+006	 411662	 -426.94	 739.47	 -7173.49	 
267.5	 582110	 1.20194e+006	 411668	 -426.94	 739.47	 -7175.99	 
267.52	 587580	 1.19855e+006	 411679	 -426.94	 739.47	 -7180.97	 
267.54	 588736	 1.19783e+006	 411696	 -426.94	 739.47	 -7188.43	 
267.53	 582149	 1.20189e+006	 411702	 -426.94	 739.47	 -7190.92	 
267.55	 587612	 1.1985e+006	 411713	 -426.94	 739.47	 -7195.88	 
267.57	 588766	 1.19778e+006	 411731	 -426.94	 739.47	 -7203.33	 
267.56	 582175	 1.20182e+006	 411736	 -426.94	 739.47	 -7205.81	 
267.58	 587651	 1.19846e+006	 411748	 -426.94	 739.47	 -7210.76	 
267.6	 588799	 1.19773e+006	 411765	 -426.94	 739.47	 -7218.18	 
267.59	 582216	 1.20177e+006	 411771	 -426.94	 739.47	 -7220.66	 
267.61	 587683	 1.19841e+006	 411782	 -426.94	 739.47	 -7225.6	 
267.63	 588830	 1.19769e+006	 411799	 -426.94	 739.47	 -7233.01	 
267.62	 582256	 1.20172e+006	 411805	 -426.94	 739.47	 -7235.47	 
267.64	 587714	 1.19836e+006	 411816	 -426.94	 739.47	 -7240.4	 
267.66	 588860	 1.19764e+006	 411834	 -426.94	 739.47	 -7247.79	 
267.65	 582296	 1.20166e+006	 411839	 -426.94	 739.47	 -7250.25	 
267.67	 587745	 1.19831e+006	 411851	 -426.94	 739.47	 -7255.16	 
267.69	 588888	 1.19759e+006	 411869	 -426.94	 739.47	 -7262.53	 
267.68	 582337	 1.20161e+006	 411874	 -426.94	 739.47	 -7264.98	 
267.7	 587766	 1.19825e+006	 411886	 -426.94	 739.47	 -7269.89	 
267.72	 588915	 1.19754e+006	 411903	 -426.94	 739.47	 -7277.23	 
267.71	 582391	 1.20157e+006	 411909	 -426.94	 739.47	 -7279.68	 
267.73	 587801	 1.19821e+006	 411921	 -426.94	 739.47	 -7284.57	 
267.75	 588944	 1.19749e+006	 411939	 -426.94	 739.47	 -7291.9	 
267.74	 582431	 1.20151e+006	 411945	 -426.94	 739.47	 -7294.34	 
267.76	 587832	 1.19815e+006	 411956	 -426.94	 739.47	 -7299.22	 
267.78	 588972	 1.19744e+006	 411974	 -426.94	 739.47	 -7306.53	 
267.77	 582468	 1.20146e+006	 411980	 -426.94	 739.47	 -7308.96	 
267.79	 587862	 1.1981e+006	 411992	 -426.94	 739.47	 -7313.83	 
267.81	 589001	 1.19739e+006	 412009	 -426.94	 739.47	 -7321.12	 
267.8	 582506	 1.20141e+006	 412015	 -426.94	 739.47	 -7323.55	 
267.82	 587903	 1.19806e+006	 412026	 -426.94	 739.47	 -7328.4	 
267.84	 589025	 1.19734e+006	 412043	 -426.94	 739.47	 -7335.68	 
267.83	 582543	 1.20135e+006	 412048	 -426.94	 739.47	 -7338.11	 
267.85	 587932	 1.19801e+006	 412059	 -426.94	 739.47	 -7342.95	 
267.87	 589054	 1.19729e+006	 412075	 -426.94	 739.47	 -7350.22	 
267.86	 582580	 1.2013e+006	 412080	 -426.94	 739.47	 -7352.64	 
267.88	 587963	 1.19796e+006	 412091	 -426.94	 739.47	 -7357.48	 
267.9	 589083	 1.19724e+006	 412108	 -426.94	 739.47	 -7364.72	 
267.89	 582620	 1.20125e+006	 412114	 -426.94	 739.47	 -7367.13	 
267.91	 587994	 1.19791e+006	 412125	 -426.94	 739.47	 -7371.96	 
267.93	 589118	 1.1972e+006	 412143	 -426.94	 739.47	 -7379.18	 
267.92	 582644	 1.20118e+006	 412149	 -426.94	 739.47	 -7381.59	 
267.94	 588018	 1.19786e+006	 412160	 -426.94	 739.47	 -7386.4	 
267.96	 589146	 1.19715e+006	 412178	 -426.94	 739.47	 -7393.61	 
267.95	 582681	 1.20113e+006	 412184	 -426.94	 739.47	 -7396.02	 
267.97	 588050	 1.19781e+006	 412195	 -426.94	 739.47	 -7400.82	 
267.99	 589174	 1.1971e+006	 412213	 -426.94	 739.47	 -7408.02	 
267.98	 582740	 1.20109e+006	 412218	 -426.94	 739.47	 -7410.42	 
268	 588075	 1.19776e+006	 412229	 -426.94	 739.47	 -7415.22	 
268.02	 589202	 1.19705e+006	 412246	 -426.94	 739.47	 -7422.41	 
268.01	 582776	 1.20104e+006	 412252	 -426.94	 739.47	 -7424.8	 
268.03	 588103	 1.19771e+006	 412263	 -426.94	 739.47	 -7429.59	 
268.05	 589229	 1.197e+006	 412279	 -426.94	 739.47	 -7436.77	 
268.04	 582813	 1.20098e+006	 412285	 -426.94	 739.47	 -7439.16	 
268.06	 588144	 1.19767e+006	 412296	 -426.94	 739.47	 -7443.94	 
268.08	 589251	 1.19695e+006	 412313	 -426.94	 739.47	 -7451.1	 
268.07	 582848	 1.20093e+006	 412319	 -426.94	 739.47	 -7453.49	 
268.09	 588172	 1.19762e+006	 412330	 -426.94	 739.47	 -7458.26	 
268.11	 589278	 1.1969e+006	 412347	 -426.94	 739.47	 -7465.41	 
268.1	 582885	 1.20088e+006	 412353	 -426.94	 739.47	 -7467.79	 
268.12	 588200	 1.19758e+006	 412364	 -426.94	 739.47	 -7472.55	 
